metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_duration,1773576405,335.945690,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_blocked,1773576405,0.009089,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_connecting,1773576405,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_tls_handshaking,1773576405,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_sending,1773576405,0.119064,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_waiting,1773576405,189.754326,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_receiving,1773576405,146.072300,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_failed,1773576405,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
vus,1773576405,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576405,2.000000,,,,,,,,,,,,,,,,
vus,1773576406,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576406,2.000000,,,,,,,,,,,,,,,,
vus,1773576407,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576407,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576407,1.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_duration,1773576407,329.923278,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_blocked,1773576407,0.007505,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_connecting,1773576407,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_tls_handshaking,1773576407,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_sending,1773576407,0.034445,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_waiting,1773576407,183.701737,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_receiving,1773576407,146.187096,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_failed,1773576407,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
transaction_duration,1773576407,11325.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1773576407,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1773576407,18964.000000,,,,,,,,,warmup,,,,,,,
data_received,1773576407,22130.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1773576407,11324.327002,,,,,,,,,warmup,,,,,,,
iterations,1773576407,1.000000,,,,,,,,,warmup,,,,,,,
vus,1773576408,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576408,2.000000,,,,,,,,,,,,,,,,
vus,1773576409,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576409,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576409,1.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_duration,1773576409,346.562942,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_blocked,1773576409,0.007425,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_connecting,1773576409,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_tls_handshaking,1773576409,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_sending,1773576409,0.036839,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_waiting,1773576409,200.369954,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_receiving,1773576409,146.156149,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_failed,1773576409,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
vus,1773576410,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576410,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576411,1.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_duration,1773576411,339.553407,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_blocked,1773576411,0.008635,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_connecting,1773576411,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_tls_handshaking,1773576411,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_sending,1773576411,0.141387,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_waiting,1773576411,193.176974,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_receiving,1773576411,146.235046,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_failed,1773576411,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
vus,1773576411,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576411,2.000000,,,,,,,,,,,,,,,,
vus,1773576412,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576412,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576412,1.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_duration,1773576412,336.412961,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_blocked,1773576412,0.007564,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_connecting,1773576412,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_tls_handshaking,1773576412,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_sending,1773576412,0.114367,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_waiting,1773576412,190.155271,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_receiving,1773576412,146.143323,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_failed,1773576412,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
vus,1773576413,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576413,2.000000,,,,,,,,,,,,,,,,
vus,1773576414,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576414,2.000000,,,,,,,,,,,,,,,,
vus,1773576415,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576415,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576416,1.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_duration,1773576416,326.996635,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_blocked,1773576416,0.007655,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_connecting,1773576416,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_tls_handshaking,1773576416,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_sending,1773576416,0.042741,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_waiting,1773576416,180.790293,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_receiving,1773576416,146.163601,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_failed,1773576416,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
transaction_duration,1773576416,8338.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1773576416,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1773576416,18654.000000,,,,,,,,,warmup,,,,,,,
data_received,1773576416,19811.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1773576416,8338.351263,,,,,,,,,warmup,,,,,,,
iterations,1773576416,1.000000,,,,,,,,,warmup,,,,,,,
vus,1773576416,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576416,2.000000,,,,,,,,,,,,,,,,
vus,1773576417,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576417,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576417,1.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_duration,1773576417,348.912534,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_blocked,1773576417,0.006633,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_connecting,1773576417,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_tls_handshaking,1773576417,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_sending,1773576417,0.045306,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_waiting,1773576417,202.777656,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_receiving,1773576417,146.089572,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_failed,1773576417,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
vus,1773576418,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576418,2.000000,,,,,,,,,,,,,,,,
vus,1773576419,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576419,2.000000,,,,,,,,,,,,,,,,
vus,1773576420,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576420,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576420,1.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_duration,1773576420,335.530274,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_blocked,1773576420,0.010160,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_connecting,1773576420,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_tls_handshaking,1773576420,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_sending,1773576420,0.356383,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_waiting,1773576420,188.983580,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_receiving,1773576420,146.190311,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_failed,1773576420,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
vus,1773576421,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576421,2.000000,,,,,,,,,,,,,,,,
vus,1773576422,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576422,2.000000,,,,,,,,,,,,,,,,
vus,1773576423,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576423,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576423,1.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_duration,1773576423,343.522634,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_blocked,1773576423,0.007774,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_connecting,1773576423,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_tls_handshaking,1773576423,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_sending,1773576423,0.138732,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_waiting,1773576423,197.314508,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_receiving,1773576423,146.069394,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_failed,1773576423,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
vus,1773576424,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576424,2.000000,,,,,,,,,,,,,,,,
vus,1773576425,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576425,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576426,1.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_duration,1773576426,328.548150,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_blocked,1773576426,0.007523,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_connecting,1773576426,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_tls_handshaking,1773576426,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_sending,1773576426,0.039805,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_waiting,1773576426,182.329928,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_receiving,1773576426,146.178417,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_failed,1773576426,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
transaction_duration,1773576426,9861.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1773576426,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1773576426,18654.000000,,,,,,,,,warmup,,,,,,,
data_received,1773576426,19811.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1773576426,9860.680226,,,,,,,,,warmup,,,,,,,
iterations,1773576426,1.000000,,,,,,,,,warmup,,,,,,,
vus,1773576426,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576426,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576427,1.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_duration,1773576427,350.074032,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_blocked,1773576427,0.007534,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_connecting,1773576427,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_tls_handshaking,1773576427,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_sending,1773576427,0.076644,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_waiting,1773576427,203.753187,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_receiving,1773576427,146.244201,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_failed,1773576427,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
vus,1773576427,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576427,2.000000,,,,,,,,,,,,,,,,
vus,1773576428,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576428,2.000000,,,,,,,,,,,,,,,,
vus,1773576429,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576429,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576430,1.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_duration,1773576430,340.098081,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_blocked,1773576430,0.008586,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_connecting,1773576430,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_tls_handshaking,1773576430,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_sending,1773576430,0.158289,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_waiting,1773576430,193.868956,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_receiving,1773576430,146.070836,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_failed,1773576430,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
vus,1773576430,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576430,2.000000,,,,,,,,,,,,,,,,
vus,1773576431,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576431,2.000000,,,,,,,,,,,,,,,,
vus,1773576432,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576432,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576432,1.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_duration,1773576432,338.449349,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_blocked,1773576432,0.011351,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_connecting,1773576432,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_tls_handshaking,1773576432,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_sending,1773576432,0.116780,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_waiting,1773576432,192.093216,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_receiving,1773576432,146.239353,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
http_req_failed,1773576432,0.000000,,,,true,,POST,PGR_Resolve,HTTP/1.1,warmup,,200,,,PGR_Resolve,,
vus,1773576433,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576433,2.000000,,,,,,,,,,,,,,,,
vus,1773576434,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576434,2.000000,,,,,,,,,,,,,,,,
vus,1773576435,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576435,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576436,1.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_duration,1773576436,326.893988,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_blocked,1773576436,0.009357,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_connecting,1773576436,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_tls_handshaking,1773576436,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_sending,1773576436,0.043413,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_waiting,1773576436,180.722001,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_receiving,1773576436,146.128574,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
http_req_failed,1773576436,0.000000,,,,true,,POST,PGR_Search,HTTP/1.1,warmup,,200,,,PGR_Search,,
transaction_duration,1773576436,9962.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1773576436,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1773576436,18654.000000,,,,,,,,,warmup,,,,,,,
data_received,1773576436,19811.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1773576436,9961.972956,,,,,,,,,warmup,,,,,,,
iterations,1773576436,1.000000,,,,,,,,,warmup,,,,,,,
vus,1773576436,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576436,2.000000,,,,,,,,,,,,,,,,
vus,1773576437,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576437,2.000000,,,,,,,,,,,,,,,,
vus,1773576438,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576438,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576438,1.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_duration,1773576438,344.230645,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_blocked,1773576438,0.008296,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_connecting,1773576438,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_tls_handshaking,1773576438,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_sending,1773576438,0.040977,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_waiting,1773576438,198.268546,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_receiving,1773576438,145.921122,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
http_req_failed,1773576438,0.000000,,,,true,,POST,PGR_Create,HTTP/1.1,warmup,,200,,,PGR_Create,,
vus,1773576439,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576439,2.000000,,,,,,,,,,,,,,,,
vus,1773576440,1.000000,,,,,,,,,,,,,,,,
vus_max,1773576440,2.000000,,,,,,,,,,,,,,,,
http_reqs,1773576441,1.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_duration,1773576441,337.577984,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_blocked,1773576441,0.012573,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
http_req_connecting,1773576441,0.000000,,,,true,,POST,PGR_Assign,HTTP/1.1,warmup,,200,,,PGR_Assign,,
